Kode Provinsi,Provinsi,Kode Kab/Kota,Kabupaten/Kota,Jenis Wilayah,Kode Kecamatan,Kecamatan
1500000,Jambi,1509000,Bungo,Kabupaten,1509031,Muko-Muko Bathin VII
1500000,Jambi,1509000,Bungo,Kabupaten,1509032,Bathin III Ulu
1500000,Jambi,1509000,Bungo,Kabupaten,1509040,Tanah Sepenggal
1500000,Jambi,1509000,Bungo,Kabupaten,1509041,Tanah Sepenggal Lintas
1500000,Jambi,1509000,Bungo,Kabupaten,1509050,Tanah Tumbuh
1500000,Jambi,1509000,Bungo,Kabupaten,1509051,Limbur Lubuk Mengkuang
1500000,Jambi,1509000,Bungo,Kabupaten,1509052,Bathin II Pelayang
1500000,Jambi,1509000,Bungo,Kabupaten,1509060,Jujuhan
1500000,Jambi,1509000,Bungo,Kabupaten,1509061,Jujuhan Ilir
1500000,Jambi,1571000,Jambi,Kota,1571010,Kota Baru
1500000,Jambi,1571000,Jambi,Kota,1571011,Alam Barajo
1500000,Jambi,1571000,Jambi,Kota,1571020,Jambi Selatan
1500000,Jambi,1571000,Jambi,Kota,1571021,Paal Merah
1500000,Jambi,1571000,Jambi,Kota,1571030,Jelutung
1500000,Jambi,1571000,Jambi,Kota,1571040,Pasar Jambi
1500000,Jambi,1571000,Jambi,Kota,1571050,Telanaipura
1500000,Jambi,1571000,Jambi,Kota,1571051,Danau Sipin
1500000,Jambi,1571000,Jambi,Kota,1571060,Danau Teluk
1500000,Jambi,1571000,Jambi,Kota,1571070,Pelayangan
1500000,Jambi,1571000,Jambi,Kota,1571080,Jambi Timur
1500000,Jambi,1572000,Sungai Penuh,Kota,1572010,Tanah Kampung
1500000,Jambi,1572000,Sungai Penuh,Kota,1572020,Kumun Debai
1500000,Jambi,1572000,Sungai Penuh,Kota,1572030,Sungai Penuh
1500000,Jambi,1572000,Sungai Penuh,Kota,1572031,Pondok Tinggi
1500000,Jambi,1572000,Sungai Penuh,Kota,1572032,Sungai Bungkal
1500000,Jambi,1572000,Sungai Penuh,Kota,1572040,Hamparan Rawang
1500000,Jambi,1572000,Sungai Penuh,Kota,1572050,Pesisir Bukit
1500000,Jambi,1572000,Sungai Penuh,Kota,1572051,Koto Baru
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601052,Lengkiti
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601070,Sosoh Buay Rayap
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601080,Pengandonan
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601081,Semidang Aji
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601082,Ulu Ogan
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601083,Muara Jaya
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601090,Peninjauan
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601091,Lubuk Batang
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601092,Sinar Peninjauan
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601093,Kedaton Peninjauan Raya
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601130,Batu Raja Timur
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601131,Lubuk Raja
1600000,Sumatera Selatan,1601000,Ogan Komering Ulu,Kabupaten,1601140,Batu Raja Barat
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602010,Lempuing
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602011,Lempuing Jaya
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602020,Mesuji
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602021,Sungai Menang
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602022,Mesuji Makmur
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602023,Mesuji Raya
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602030,Tulung Selapan
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602031,Cengal
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602040,Pedamaran
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602041,Pedamaran Timur
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602050,Tanjung Lubuk
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602051,Teluk Gelam
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602060,Kota Kayu Agung
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602120,Sirah Pulau Padang
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602121,Jejawi
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602130,Pampangan
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602131,Pangkalan Lampam
1600000,Sumatera Selatan,1602000,Ogan Komering Ilir,Kabupaten,1602140,Air Sugihan
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603010,Semendo Darat Laut
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603011,Semendo Darat Ulu
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603012,Semendo Darat Tengah
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603020,Tanjung Agung
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603021,Panang Enim
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603031,Rambang
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603032,Lubai
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603033,Lubai Ulu
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603040,Lawang Kidul
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603050,Muara Enim
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603051,Ujan Mas
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603060,Gunung Megang
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603061,Benakat
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603062,Belimbing
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603070,Rambang Niru
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603071,Empat Petulai Dangku
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603090,Gelumbang
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603091,Lembak
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603092,Sungai Rotan
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603093,Muara Belida
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603094,Kelekar
1600000,Sumatera Selatan,1603000,Muara Enim,Kabupaten,1603095,Belida Darat
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604011,Tanjung Sakti Pumi
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604012,Tanjung Sakti Pumu
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604040,Kota Agung
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604041,Mulak Ulu
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604042,Tanjung Tebat
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604043,Mulak Sebingkai
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604050,Pulau Pinang
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604051,Pagar Gunung
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604052,Gumay Ulu
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604060,Jarai
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604061,Pajar Bulan
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604062,Muara Payang
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604063,Sukamerindu
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604111,Kikim Barat
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604112,Kikim Timur
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604113,Kikim Selatan
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604114,Kikim Tengah
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604120,Lahat
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604121,Gumay Talang
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604122,Pseksu
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604123,Lahat Selatan
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604131,Merapi Barat
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604132,Merapi Timur
1600000,Sumatera Selatan,1604000,Lahat,Kabupaten,1604133,Merapi Selatan
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605030,Suku Tengah Lakitan Ulu
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605031,Selangit
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605032,Sumber Harta
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605040,Tugumulyo
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605041,Purwodadi
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605050,Muara Beliti
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605051,Tiang Pumpung Kepungut
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605060,Jayaloka
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605061,Suka Karya
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605070,Muara Kelingi
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605071,Bulang Tengah Suku Ulu
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605072,Tuah Negeri
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605080,Muara Lakitan
1600000,Sumatera Selatan,1605000,Musi Rawas,Kabupaten,1605090,Megang Sakti
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606010,Sanga Desa
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606020,Babat Toman
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606021,Batanghari Leko
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606022,Plakat Tinggi
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606023,Lawang Wetan
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606030,Sungai Keruh
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606031,Jirak Jaya
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606040,Sekayu
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606041,Lais
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606090,Sungai Lilin
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606091,Keluang
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606092,Babat Supat
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606100,Bayung Lencir
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606101,Lalan
1600000,Sumatera Selatan,1606000,Musi Banyuasin,Kabupaten,1606102,Tungkal Jaya
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607010,Rantau Bayur
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607020,Betung
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607021,Suak Tapeh
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607030,Pulau Rimau
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607031,Tungkal Ilir
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607032,Selat Penuguan
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607040,Banyuasin III
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607041,Sembawa
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607050,Talang Kelapa
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607051,Tanjung Lago
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607060,Banyuasin I
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607061,Air Kumbang
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607070,Rambutan
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607080,Muara Padang
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607081,Muara Sugihan
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607090,Makarti Jaya
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607091,Air Salek
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607100,Banyuasin II
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607101,Karang Agung Ilir
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607110,Muara Telang
1600000,Sumatera Selatan,1607000,Banyu Asin,Kabupaten,1607111,Sumber Marga Telang
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608010,Mekakau Ilir
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608020,Banding Agung
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608021,Warkuk Ranau Selatan
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608022,Buay Pematang Ribu Ranau Tengah
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608030,Buay Pemaca
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608040,Simpang
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608041,Buana Pemaca
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608050,Muaradua
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608051,Buay Rawan
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608060,Buay Sandang Aji
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608061,Tiga Dihaji
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608070,Buay Runjung
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608071,Runjung Agung
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608080,Kisam Tinggi
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608090,Muaradua Kisam
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608091,Kisam Ilir
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608100,Pulau Beringin
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608101,Sindang Danau
1600000,Sumatera Selatan,1608000,Ogan Komering Ulu Selatan,Kabupaten,1608102,Sungai Are
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609010,Martapura
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609011,Bunga Mayang
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609012,Jaya Pura
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609020,Buay Pemuka Peliung
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609030,Buay Madang
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609031,Buay Madang Timur
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609032,Buay Pemuka Bangsa Raja
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609040,Madang Suku II
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609041,Madang Suku III
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609050,Madang Suku I
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609051,Belitang Madang Raya
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609060,Belitang
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609061,Belitang Jaya
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609070,Belitang III
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609080,Belitang II
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609081,Belitang Mulya
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609090,Semendawai Suku III
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609091,Semendawai Timur
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609100,Cempaka
1600000,Sumatera Selatan,1609000,Ogan Komering Ulu Timur,Kabupaten,1609101,Semendawai Barat
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610010,Muara Kuang
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610011,Rambang Kuang
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610012,Lubuk Keliat
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610020,Tanjung Batu
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610021,Payaraman
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610030,Rantau Alai
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610031,Kandis
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610040,Tanjung Raja
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610041,Rantau Panjang
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610042,Sungai Pinang
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610050,Pemulutan
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610051,Pemulutan Selatan
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610052,Pemulutan Barat
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610060,Indralaya
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610061,Indralaya Utara
1600000,Sumatera Selatan,1610000,Ogan Ilir,Kabupaten,1610062,Indralaya Selatan
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611010,Muara Pinang
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611020,Lintang Kanan
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611030,Pendopo
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611031,Pendopo Barat
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611040,Pasemah Air Keruh
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611050,Ulu Musi
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611051,Sikap Dalam
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611060,Talang Padang
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611070,Tebing Tinggi
1600000,Sumatera Selatan,1611000,Empat Lawang,Kabupaten,1611071,Saling
1600000,Sumatera Selatan,1612000,Penukal Abab Lematang Ilir,Kabupaten,1612010,Talang Ubi
1600000,Sumatera Selatan,1612000,Penukal Abab Lematang Ilir,Kabupaten,1612020,Tanah Abang
1600000,Sumatera Selatan,1612000,Penukal Abab Lematang Ilir,Kabupaten,1612030,Abab
1600000,Sumatera Selatan,1612000,Penukal Abab Lematang Ilir,Kabupaten,1612040,Penukal
1600000,Sumatera Selatan,1612000,Penukal Abab Lematang Ilir,Kabupaten,1612050,Penukal Utara
1600000,Sumatera Selatan,1613000,Musi Rawas Utara,Kabupaten,1613010,Ulu Rawas
1600000,Sumatera Selatan,1613000,Musi Rawas Utara,Kabupaten,1613020,Karang Jaya
1600000,Sumatera Selatan,1613000,Musi Rawas Utara,Kabupaten,1613030,Rawas Ulu
1600000,Sumatera Selatan,1613000,Musi Rawas Utara,Kabupaten,1613040,Rupit
1600000,Sumatera Selatan,1613000,Musi Rawas Utara,Kabupaten,1613050,Karang Dapo
1600000,Sumatera Selatan,1613000,Musi Rawas Utara,Kabupaten,1613060,Rawas Ilir
1600000,Sumatera Selatan,1613000,Musi Rawas Utara,Kabupaten,1613070,Nibung
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671010,Ilir Barat Dua
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671011,Gandus
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671020,Seberang Ulu Satu
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671021,Kertapati
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671022,Jakabaring
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671030,Seberang Ulu Dua
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671031,Plaju
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671040,Ilir Barat Satu
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671041,Bukitkecil
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671050,Ilir Timur Satu
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671051,Kemuning
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671060,Ilir Timur Dua
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671061,Kalidoni
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671062,Ilir Timur Tiga
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671070,Sako
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671071,Sematangborang
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671080,Sukarami
1600000,Sumatera Selatan,1671000,Palembang,Kota,1671081,Alang-Alang Lebar
1600000,Sumatera Selatan,1672000,Prabumulih,Kota,1672010,Rambang Kapak Tengah
1600000,Sumatera Selatan,1672000,Prabumulih,Kota,1672020,Prabumulih Timur
1600000,Sumatera Selatan,1672000,Prabumulih,Kota,1672021,Prabumulih Selatan
1600000,Sumatera Selatan,1672000,Prabumulih,Kota,1672030,Prabumulih Barat
1600000,Sumatera Selatan,1672000,Prabumulih,Kota,1672031,Prabumulih Utara
1600000,Sumatera Selatan,1672000,Prabumulih,Kota,1672040,Cambai
1600000,Sumatera Selatan,1673000,Pagar Alam,Kota,1673010,Dempo Selatan
1600000,Sumatera Selatan,1673000,Pagar Alam,Kota,1673011,Dempo Tengah
1600000,Sumatera Selatan,1673000,Pagar Alam,Kota,1673020,Dempo Utara
1600000,Sumatera Selatan,1673000,Pagar Alam,Kota,1673030,Pagar Alam Selatan
1600000,Sumatera Selatan,1673000,Pagar Alam,Kota,1673040,Pagar Alam Utara
1600000,Sumatera Selatan,1674000,Lubuklinggau,Kota,1674011,Lubuk Linggau Barat I
1600000,Sumatera Selatan,1674000,Lubuklinggau,Kota,1674012,Lubuk Linggau Barat II
1600000,Sumatera Selatan,1674000,Lubuklinggau,Kota,1674021,Lubuk Linggau Selatan I
1600000,Sumatera Selatan,1674000,Lubuklinggau,Kota,1674022,Lubuk Linggau Selatan II
1600000,Sumatera Selatan,1674000,Lubuklinggau,Kota,1674031,Lubuk Linggau Timur I
1600000,Sumatera Selatan,1674000,Lubuklinggau,Kota,1674032,Lubuk Linggau Timur II
1600000,Sumatera Selatan,1674000,Lubuklinggau,Kota,1674041,Lubuk Linggau Utara I
1600000,Sumatera Selatan,1674000,Lubuklinggau,Kota,1674042,Lubuk Linggau Utara II
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701040,Manna
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701041,Kota Manna
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701042,Kedurang
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701043,Bunga Mas
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701044,Pasar Manna
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701045,Kedurang Ilir
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701050,Seginim
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701051,Air Nipis
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701060,Pino
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701061,Pinoraya
1700000,Bengkulu,1701000,Bengkulu Selatan,Kabupaten,1701062,Ulu Manna
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702020,Kota Padang
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702021,Sindang Beliti Ilir
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702030,Padang Ulak Tanding
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702031,Sindang Kelingi
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702032,Bindu Riang
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702033,Sindang Beliti Ulu
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702034,Sindang Dataran
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702040,Curup
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702041,Bermani Ulu
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702042,Selupu Rejang
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702043,Curup Selatan
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702044,Curup Tengah
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702045,Bermani Ulu Raya
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702046,Curup Utara
1700000,Bengkulu,1702000,Rejang Lebong,Kabupaten,1702047,Curup Timur
1700000,Bengkulu,1703000,Bengkulu Utara,Kabupaten,1703010,Enggano
1700000,Bengkulu,1703000,Bengkulu Utara,Kabupaten,1703050,Kerkap
1700000,Bengkulu,1703000,Bengkulu Utara,Kabupaten,1703051,Air Napal
1700000,Bengkulu,1703000,Bengkulu Utara,Kabupaten,1703052,Air Besi
1700000,Bengkulu,1703000,Bengkulu Utara,Kabupaten,1703053,Hulu Palik
